All_NBA,Player,Pos,Age,Tm,G,GS,MP/G,FG,FGA,3P,3PA,2P,2PA,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Year,MP_season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0.0,Drew Gooden\goodedr01,4,26,TOT,69,65,30.8,4.8,10.7,0.0,0.1,4.8,10.6,0.449,2.3,3.1,2.5,6.0,8.6,1.2,0.7,0.8,1.8,2.9,12.0,2008,2122,13.8,0.495,0.008,0.29100000000000004,9.1,23.0,15.8,6.5,1.2,2.0,12.8,20.3,0.5,2.8,3.3,0.07400000000000001,-3.4,0.3,-3.1,-0.6
0.0,Ben Gordon\gordobe01,2,24,CHI,72,27,31.8,6.4,14.8,2.0,4.8,4.5,10.0,0.5,3.7,4.1,0.6,2.5,3.1,3.0,0.8,0.1,2.1,2.4,18.6,2008,2291,16.4,0.5579999999999999,0.324,0.27399999999999997,1.9,9.2,5.4,16.9,1.2,0.3,11.1,26.0,3.6,1.4,5.1,0.106,2.4,-2.5,-0.1,1.1
0.0,Marcin Gortat\gortama01,5,23,ORL,6,0,6.8,1.3,2.8,0.0,0.0,1.3,2.8,0.47100000000000003,0.3,0.5,1.3,1.3,2.7,0.3,0.2,0.2,0.3,0.7,3.0,2008,41,19.8,0.491,0.0,0.17600000000000002,23.5,21.6,22.5,8.4,1.3,1.8,9.8,22.7,0.1,0.1,0.1,0.158,-0.3,-0.6,-0.8,0.0
0.0,Joey Graham\grahajo01,3,25,TOR,38,3,8.7,1.3,3.0,0.1,0.1,1.2,2.9,0.442,1.0,1.2,0.5,1.3,1.8,0.4,0.1,0.0,0.6,1.2,3.6,2008,331,10.3,0.52,0.027000000000000003,0.39799999999999996,6.4,17.7,12.0,7.0,0.5,0.0,14.8,22.2,0.0,0.3,0.3,0.04,-4.3,-2.3,-6.6,-0.4
0.0,Stephen Graham\grahast01,3,25,IND,22,0,5.8,1.5,2.6,0.3,0.6,1.2,2.0,0.647,0.5,0.7,0.2,0.8,1.0,0.4,0.2,0.0,0.5,0.6,4.0,2008,128,21.9,0.669,0.24100000000000002,0.276,3.3,15.6,9.3,13.5,1.5,0.6,13.3,25.4,0.3,0.1,0.4,0.16699999999999998,2.0,-2.4,-0.4,0.1
0.0,Danny Granger\grangda01,3,24,IND,80,80,36.0,6.7,15.1,2.1,5.3,4.6,9.8,0.517,4.0,4.7,1.2,4.9,6.1,2.1,1.2,1.1,2.1,3.6,19.6,2008,2876,16.7,0.5710000000000001,0.35100000000000003,0.314,3.4,15.2,9.2,9.6,1.6,2.2,11.1,23.2,4.1,3.2,7.3,0.122,1.3,0.2,1.4,2.5
0.0,Aaron Gray\grayaa01,5,23,CHI,61,1,10.0,1.7,3.3,0.0,0.0,1.7,3.3,0.505,0.9,1.6,1.1,1.6,2.8,0.7,0.3,0.3,0.9,1.9,4.3,2008,613,13.9,0.529,0.005,0.485,12.5,18.7,15.5,11.4,1.8,2.0,18.7,22.0,0.1,0.8,0.8,0.066,-2.4,0.4,-2.0,0.0
0.0,Gerald Green\greenge01,3,22,TOT,30,0,12.1,1.7,5.0,0.5,1.3,1.2,3.7,0.39399999999999996,1.1,1.4,0.4,1.7,2.1,1.0,0.3,0.1,1.1,1.5,5.1,2008,362,8.7,0.45299999999999996,0.258,0.272,4.1,16.9,10.2,12.5,1.2,0.9,15.9,25.1,-0.5,0.2,-0.4,-0.048,-4.5,-2.4,-6.9,-0.4
0.0,Jeff Green\greenje02,3,21,SEA,80,52,28.2,4.0,9.4,0.3,1.0,3.7,8.4,0.441,2.2,3.0,1.3,3.5,4.7,1.5,0.6,0.6,2.0,2.5,10.5,2008,2253,9.8,0.491,0.10099999999999999,0.318,4.9,13.4,9.2,8.2,1.0,1.6,15.6,19.4,-1.3,1.5,0.2,0.003,-3.3,0.1,-3.2,-0.7
0.0,Taurean Green\greenta01,2,21,TOT,17,0,4.4,0.4,1.5,0.1,0.6,0.3,0.8,0.32,0.6,0.7,0.0,0.6,0.6,0.6,0.1,0.0,0.5,0.3,1.6,2008,74,7.0,0.446,0.44,0.48,0.0,14.9,7.6,22.3,1.4,0.0,22.9,24.3,-0.2,0.1,-0.1,-0.066,-5.7,-2.5,-8.2,-0.1
0.0,Willie Green\greenwi01,2,26,PHI,74,74,26.6,5.1,11.8,0.7,2.4,4.4,9.3,0.465,1.5,2.0,0.4,2.0,2.5,2.0,0.7,0.3,1.5,1.6,12.4,2008,1970,12.8,0.49200000000000005,0.20600000000000002,0.17,1.9,9.1,5.5,13.2,1.5,0.9,10.4,23.9,0.4,1.6,2.1,0.05,-1.3,-1.5,-2.8,-0.4
0.0,Orien Greene\greenor01,2,25,SAC,7,2,8.7,0.4,1.6,0.0,0.1,0.4,1.4,0.273,0.0,0.0,0.0,0.9,0.9,0.4,0.4,0.1,1.0,1.3,0.9,2008,61,-3.3,0.273,0.091,0.0,0.0,11.4,5.8,6.8,2.5,1.3,38.9,13.2,-0.3,0.1,-0.2,-0.18,-10.8,1.0,-9.8,-0.1
0.0,Adrian Griffin\griffad01,2,33,TOT,35,2,8.8,0.9,2.2,0.0,0.0,0.9,2.2,0.395,0.1,0.3,0.8,0.9,1.7,0.8,0.5,0.1,0.6,0.8,1.9,2008,307,8.7,0.406,0.0,0.11800000000000001,10.0,11.4,10.7,13.4,2.8,0.5,20.8,14.5,-0.3,0.3,0.0,0.001,-4.2,1.2,-3.0,-0.1
0.0,Richard Hamilton\hamilri01,2,29,DET,72,72,33.7,6.9,14.3,0.9,2.0,6.1,12.3,0.515,2.6,3.1,1.0,2.2,3.3,4.2,1.0,0.1,1.8,2.4,17.3,2008,2424,18.2,0.552,0.13699999999999998,0.215,3.7,7.9,5.8,22.3,1.7,0.3,10.5,24.5,4.8,2.9,7.7,0.152,2.9,-0.4,2.5,2.8
0.0,Anfernee Hardaway\hardaan01,3,36,MIA,16,8,20.3,1.4,3.8,0.5,1.2,0.9,2.6,0.433,0.5,0.6,0.2,2.0,2.2,2.2,1.2,0.1,0.8,1.5,3.8,2008,325,9.0,0.469,0.317,0.15,1.1,12.0,6.5,16.8,3.1,0.2,16.9,11.2,-0.1,0.3,0.2,0.036000000000000004,-3.5,0.8,-2.7,-0.1
0.0,Matt Harpring\harprma01,3,31,UTA,76,0,18.1,3.1,6.2,0.0,0.1,3.1,6.1,0.502,1.9,2.7,1.3,1.9,3.2,1.1,0.6,0.2,1.3,2.1,8.2,2008,1374,14.1,0.551,0.021,0.43200000000000005,8.6,12.7,10.7,9.0,1.7,0.8,14.4,21.5,1.4,1.4,2.8,0.096,-0.8,-0.7,-1.5,0.2
0.0,Al Harrington\harrial01,5,27,GSW,81,59,27.0,5.0,11.4,1.9,5.0,3.1,6.4,0.517,1.8,2.3,1.3,4.1,5.4,1.6,0.9,0.2,1.1,3.3,13.6,2008,2190,15.6,0.547,0.442,0.20600000000000002,5.0,16.9,10.7,8.9,1.6,0.5,8.2,21.1,3.7,1.7,5.4,0.11800000000000001,1.6,-1.6,-0.1,1.1
0.0,Othella Harrington\harriot01,5,34,CHA,22,0,7.5,0.8,1.9,0.0,0.0,0.8,1.9,0.429,0.5,0.7,0.5,1.4,1.9,0.2,0.0,0.2,0.5,1.5,2.1,2008,166,5.8,0.469,0.0,0.381,7.6,21.6,14.5,3.8,0.3,1.8,18.3,16.6,-0.2,0.1,0.0,-0.01,-7.2,-1.8,-9.0,-0.3
0.0,Devin Harris\harride01,1,24,TOT,64,61,31.6,5.0,10.8,0.9,2.6,4.1,8.2,0.504,3.9,4.7,0.4,2.3,2.7,5.8,1.4,0.2,2.5,3.0,14.8,2008,2022,17.5,0.573,0.24100000000000002,0.434,1.6,8.2,5.0,31.1,2.4,0.4,16.3,22.6,3.6,1.9,5.6,0.132,2.2,-1.2,1.0,1.6
0.0,Mike Harris\harrimi01,4,24,HOU,17,0,9.4,1.6,3.2,0.0,0.1,1.6,3.1,0.5,0.5,0.8,1.4,1.8,3.2,0.2,0.4,0.2,0.5,0.9,3.6,2008,159,17.1,0.519,0.037000000000000005,0.24100000000000002,17.3,21.0,19.2,3.2,2.0,1.4,13.1,19.7,0.1,0.3,0.5,0.14300000000000002,-2.5,-0.3,-2.8,0.0
0.0,David Harrison\harrida01,5,25,IND,55,0,12.8,1.6,3.1,0.0,0.0,1.6,3.1,0.529,0.9,1.7,0.8,1.4,2.1,0.3,0.4,1.1,1.1,3.0,4.2,2008,702,8.6,0.539,0.0,0.565,6.5,11.9,9.1,3.0,1.4,6.3,21.5,16.7,-0.5,0.9,0.4,0.03,-5.7,2.2,-3.6,-0.3
0.0,Jason Hart\hartja01,1,29,UTA,57,0,10.6,1.0,3.2,0.2,0.5,0.8,2.6,0.353,0.7,0.8,0.1,0.9,1.0,1.5,0.5,0.1,0.5,1.3,2.9,2008,606,8.0,0.413,0.172,0.25,1.0,10.0,5.5,19.3,2.5,0.4,12.3,16.8,-0.2,0.7,0.4,0.033,-3.6,-0.6,-4.2,-0.3
0.0,Udonis Haslem\hasleud01,4,27,MIA,49,48,36.8,4.8,10.3,0.0,0.0,4.8,10.3,0.467,2.3,2.9,2.2,6.9,9.0,1.4,0.8,0.4,1.4,3.0,12.0,2008,1805,12.7,0.517,0.0,0.28,7.0,22.7,14.7,6.5,1.1,0.8,10.5,16.7,1.0,1.5,2.5,0.067,-2.8,0.2,-2.7,-0.3
0.0,Trenton Hassell\hassetr01,2,28,TOT,63,6,12.3,0.9,2.1,0.0,0.1,0.9,2.0,0.43,0.1,0.2,0.3,1.0,1.3,0.7,0.2,0.0,0.3,1.4,2.0,2008,773,4.2,0.441,0.067,0.07400000000000001,3.0,9.3,6.2,7.9,0.9,0.3,13.6,9.7,-0.2,0.5,0.2,0.015,-4.5,-0.2,-4.7,-0.5
0.0,Spencer Hawes\hawessp01,5,19,SAC,71,8,13.1,2.1,4.5,0.1,0.3,2.0,4.2,0.465,0.5,0.8,1.0,2.3,3.2,0.6,0.2,0.6,0.8,1.8,4.7,2008,931,11.6,0.486,0.066,0.182,8.8,20.1,14.6,7.7,0.8,3.3,14.0,19.2,-0.2,0.8,0.6,0.033,-3.9,-0.5,-4.4,-0.6
0.0,Chuck Hayes\hayesch01,4,24,HOU,79,44,19.9,1.4,2.8,0.0,0.0,1.4,2.8,0.511,0.1,0.3,1.7,3.7,5.4,1.2,1.1,0.5,0.8,2.7,3.0,2008,1575,11.2,0.512,0.013999999999999999,0.109,9.6,20.8,15.3,8.4,2.9,2.0,21.1,8.5,0.8,3.7,4.4,0.136,-2.5,5.4,2.8,1.9
0.0,Jarvis Hayes\hayesja01,3,26,DET,82,1,15.7,2.6,6.1,0.9,2.4,1.8,3.8,0.503,0.5,0.7,0.4,1.7,2.2,0.8,0.6,0.1,0.6,1.7,6.7,2008,1287,13.0,0.52,0.385,0.11900000000000001,3.2,13.3,8.3,8.1,2.0,0.4,8.1,21.1,1.0,1.9,2.9,0.10800000000000001,-0.1,-0.7,-0.8,0.4
0.0,Brendan Haywood\haywobr01,5,28,WAS,80,80,27.9,4.0,7.5,0.0,0.0,4.0,7.5,0.528,2.7,3.7,3.4,3.8,7.2,0.9,0.4,1.7,1.4,2.7,10.6,2008,2228,18.3,0.5820000000000001,0.0,0.491,14.0,16.4,15.2,5.2,0.7,5.0,12.9,17.3,4.9,1.9,6.8,0.146,0.5,0.9,1.4,1.9
0.0,Luther Head\headlu01,2,25,HOU,73,17,18.9,2.8,6.5,1.1,3.1,1.7,3.5,0.515,0.9,1.1,0.2,1.6,1.8,1.9,0.6,0.1,1.0,1.0,7.6,2008,1379,13.6,0.5429999999999999,0.47200000000000003,0.17,1.5,9.4,5.5,16.4,1.7,0.5,12.0,19.3,1.5,2.0,3.5,0.121,0.1,-0.3,-0.2,0.6
0.0,Walter Herrmann\herrmwa01,4,28,TOT,45,0,8.3,1.2,3.2,0.4,1.4,0.8,1.8,0.45799999999999996,0.5,0.6,0.5,1.1,1.6,0.4,0.2,0.0,0.3,0.5,3.4,2008,373,13.2,0.494,0.444,0.174,6.9,16.1,11.5,8.0,1.0,0.2,7.2,20.8,0.3,0.4,0.7,0.086,-0.7,-2.8,-3.5,-0.1
0.0,Nene Hilario\hilarne01,4,25,DEN,16,1,16.6,1.8,4.4,0.0,0.1,1.8,4.4,0.408,1.7,3.1,1.9,3.6,5.4,0.9,0.6,0.9,1.3,2.9,5.3,2008,266,11.1,0.45899999999999996,0.013999999999999999,0.69,12.4,22.8,17.7,7.8,1.6,3.7,18.5,18.1,-0.1,0.4,0.3,0.052000000000000005,-4.6,1.6,-3.0,-0.1
0.0,Grant Hill*\hillgr01,3,35,PHO,70,68,31.7,5.1,10.2,0.5,1.5,4.6,8.7,0.526,2.4,2.8,1.1,4.0,5.0,2.9,0.9,0.8,1.4,2.2,13.1,2008,2222,15.7,0.5760000000000001,0.146,0.275,4.1,13.1,9.0,13.1,1.5,1.6,10.7,18.0,3.8,2.1,5.9,0.127,0.9,0.9,1.9,2.2
0.0,Kirk Hinrich\hinriki01,1,27,CHI,75,72,31.7,4.4,10.6,1.1,3.2,3.3,7.4,0.467,1.6,1.9,0.4,2.9,3.3,6.0,1.2,0.3,2.1,3.0,11.5,2008,2380,13.1,0.501,0.301,0.17800000000000002,1.3,10.6,5.8,30.9,1.9,0.6,15.4,18.9,1.5,2.1,3.6,0.07200000000000001,0.1,-0.9,-0.8,0.7
0.0,Ryan Hollins\holliry01,4,23,CHA,60,1,8.9,0.8,1.6,0.0,0.0,0.8,1.6,0.489,0.9,1.4,0.9,0.9,1.8,0.2,0.2,0.5,0.4,1.6,2.5,2008,532,11.4,0.565,0.0,0.872,11.4,11.7,11.6,4.0,1.0,4.3,16.1,13.3,0.6,0.4,1.1,0.096,-2.7,0.6,-2.2,0.0
0.0,Al Horford\horfoal01,5,21,ATL,81,77,31.4,4.1,8.2,0.0,0.1,4.1,8.2,0.499,1.9,2.6,3.1,6.6,9.7,1.5,0.7,0.9,1.7,3.3,10.1,2008,2540,14.7,0.539,0.006999999999999999,0.317,11.4,24.5,18.0,7.9,1.2,2.2,15.3,16.0,2.4,3.0,5.5,0.10300000000000001,-1.3,1.1,-0.2,1.2
0.0,Robert Horry\horryro01,4,37,SAS,45,5,13.0,0.8,2.6,0.4,1.6,0.4,1.1,0.395,0.4,0.6,0.8,1.6,2.4,1.0,0.5,0.4,0.5,1.2,2.5,2008,583,9.6,0.426,0.588,0.235,7.2,14.8,11.0,11.9,1.9,2.5,14.3,12.6,-0.1,1.1,1.1,0.08800000000000001,-2.3,3.2,0.9,0.4
0.0,Eddie House\houseed01,1,29,BOS,78,2,19.0,2.8,6.8,1.5,3.8,1.3,3.0,0.519,0.4,0.5,0.2,1.9,2.1,1.9,0.8,0.1,1.0,1.5,7.5,2008,1480,13.0,0.534,0.561,0.068,1.6,11.2,6.7,16.9,2.1,0.6,12.2,19.6,1.1,2.8,3.9,0.127,0.5,0.3,0.8,1.1
1.0,Dwight Howard\howardw01,5,22,ORL,82,82,37.7,7.1,11.9,0.0,0.0,7.1,11.8,0.599,6.5,10.9,3.4,10.8,14.2,1.3,0.9,2.1,3.2,3.3,20.7,2008,3088,22.9,0.619,0.004,0.9209999999999999,10.9,31.6,21.7,6.1,1.2,4.2,16.1,24.2,6.4,6.4,12.9,0.2,-0.2,2.5,2.2,3.3
0.0,Josh Howard\howarjo01,3,27,DAL,76,76,36.3,7.5,16.4,0.9,2.8,6.6,13.6,0.48200000000000004,4.1,5.1,1.6,5.4,7.0,2.2,0.8,0.4,1.5,2.7,19.9,2008,2757,18.3,0.534,0.168,0.308,5.2,16.7,11.2,10.6,1.1,0.9,7.5,25.9,4.8,3.2,8.0,0.14,1.3,-0.5,0.8,1.9
0.0,Juwan Howard\howarju01,4,34,DAL,50,0,7.1,0.5,1.3,0.0,0.0,0.5,1.3,0.359,0.2,0.3,0.4,1.2,1.6,0.3,0.1,0.0,0.3,1.2,1.1,2008,353,4.1,0.406,0.0,0.21899999999999997,7.1,19.0,13.3,6.9,0.8,0.4,19.5,11.5,-0.3,0.4,0.1,0.016,-5.4,0.5,-4.9,-0.3
0.0,Troy Hudson\hudsotr01,1,31,GSW,9,0,10.3,1.0,3.4,0.4,1.3,0.6,2.1,0.355,0.7,0.7,0.0,0.8,0.8,1.0,0.3,0.0,0.8,0.4,3.1,2008,93,5.2,0.41600000000000004,0.387,0.19399999999999998,0.0,8.4,4.0,12.7,1.6,0.0,17.2,18.4,-0.2,0.0,-0.1,-0.062,-5.7,-2.9,-8.7,-0.2
0.0,Larry Hughes\hughela01,1,29,TOT,68,57,29.7,4.5,11.8,1.0,2.9,3.5,8.9,0.423,2.2,2.8,0.6,2.8,3.4,2.7,1.5,0.3,1.7,2.0,12.2,2008,2020,11.9,0.46799999999999997,0.242,0.235,2.1,11.1,6.5,15.1,2.6,0.7,11.6,22.2,-0.5,2.3,1.8,0.042,-1.9,-0.2,-2.1,-0.1
0.0,Kris Humphries\humphkr01,4,22,TOR,70,0,13.2,2.3,4.8,0.0,0.0,2.3,4.7,0.483,1.1,1.8,1.3,2.4,3.7,0.4,0.4,0.4,0.7,1.5,5.7,2008,925,15.7,0.512,0.006,0.37200000000000005,11.4,21.8,16.6,4.9,1.4,2.5,10.8,22.1,0.6,1.3,1.8,0.096,-2.8,-0.3,-3.2,-0.3
0.0,Lindsey Hunter\hunteli01,1,37,DET,24,0,9.0,0.9,2.7,0.3,1.1,0.6,1.6,0.39799999999999996,0.3,0.4,0.2,0.4,0.5,1.4,0.5,0.1,0.5,1.3,2.4,2008,215,8.8,0.42700000000000005,0.406,0.141,2.2,5.0,3.6,23.3,3.3,0.7,16.1,17.7,-0.1,0.3,0.2,0.048,-2.4,-0.3,-2.7,0.0
0.0,Steven Hunter\huntest01,5,26,DEN,19,2,6.3,0.8,1.5,0.0,0.0,0.8,1.5,0.536,0.5,1.1,0.5,1.0,1.5,0.0,0.0,0.3,0.4,1.1,2.1,2008,120,8.6,0.53,0.0,0.7140000000000001,9.2,16.8,13.1,0.0,0.0,3.6,16.0,15.5,0.0,0.1,0.1,0.043,-6.6,-3.8,-10.4,-0.3
0.0,Andre Iguodala\iguodan01,3,24,PHI,82,82,39.5,7.1,15.6,1.2,3.7,5.9,11.8,0.495,4.5,6.2,1.0,4.4,5.4,4.8,2.1,0.6,2.6,2.3,19.9,2008,3242,19.0,0.5429999999999999,0.24,0.396,3.1,13.4,8.2,20.3,2.8,1.2,12.5,23.8,5.3,4.4,9.6,0.14300000000000002,2.9,1.5,4.3,5.2
0.0,Zydrunas Ilgauskas\ilgauzy01,5,32,CLE,73,73,30.4,5.7,12.0,0.0,0.0,5.7,12.0,0.474,2.7,3.3,3.6,5.7,9.3,1.4,0.5,1.6,1.8,3.4,14.1,2008,2222,18.7,0.522,0.001,0.276,13.1,22.2,17.5,8.5,0.8,4.3,12.0,22.9,2.9,3.2,6.1,0.131,-1.3,1.2,-0.1,1.1
0.0,Didier Ilunga-Mbenga\mbengdj01,5,27,TOT,42,0,7.8,0.9,2.0,0.0,0.0,0.9,2.0,0.46399999999999997,0.1,0.3,0.7,1.0,1.7,0.2,0.2,0.6,0.3,1.7,2.0,2008,326,9.4,0.465,0.0,0.14300000000000002,9.4,14.7,12.1,4.3,1.1,5.8,11.8,13.5,0.0,0.4,0.4,0.066,-4.3,1.7,-2.6,0.0
0.0,Allen Iverson*\iversal01,2,32,DEN,82,82,41.8,8.7,19.0,1.2,3.4,7.5,15.6,0.488,7.9,9.7,0.6,2.4,3.0,7.1,2.0,0.1,3.0,1.3,26.4,2008,3424,20.9,0.5670000000000001,0.177,0.512,1.5,6.1,3.8,27.4,2.2,0.2,11.4,26.7,8.9,2.8,11.6,0.163,3.5,-1.9,1.6,3.1
0.0,Royal Ivey\iveyro01,1,26,MIL,75,20,19.2,2.0,5.0,0.5,1.4,1.5,3.6,0.44,1.1,1.6,0.5,1.1,1.6,2.1,0.6,0.1,1.0,2.2,5.6,2008,1437,8.8,0.48700000000000004,0.28300000000000003,0.31,3.0,6.8,4.8,16.9,1.6,0.4,14.9,15.8,0.4,0.2,0.5,0.018000000000000002,-2.0,-2.4,-4.4,-0.9
0.0,Jarrett Jack\jackja01,2,24,POR,82,16,27.2,3.3,7.6,0.8,2.3,2.5,5.2,0.483,2.6,3.0,0.4,2.5,2.9,3.8,0.7,0.0,2.2,1.6,9.9,2008,2229,13.0,0.5579999999999999,0.306,0.4,1.6,10.7,6.2,22.7,1.5,0.0,19.6,19.3,1.6,1.5,3.2,0.069,-0.2,-0.6,-0.8,0.7
0.0,Bobby Jackson\jacksbo01,2,34,TOT,72,5,19.3,2.8,7.0,1.1,3.1,1.7,3.9,0.483,0.9,1.1,0.5,2.1,2.5,1.9,0.6,0.1,0.8,1.3,7.7,2008,1389,13.5,0.51,0.447,0.16,2.7,12.4,7.5,15.9,1.7,0.3,9.8,20.0,1.3,1.7,3.0,0.105,0.3,-0.4,-0.1,0.7
0.0,Luke Jackson\jackslu02,3,26,MIA,14,1,16.3,1.9,5.7,0.8,2.1,1.1,3.6,0.39399999999999996,1.1,1.6,0.5,1.9,2.4,1.2,0.6,0.0,0.6,1.6,5.6,2008,228,9.1,0.43799999999999994,0.375,0.28800000000000003,3.6,13.9,8.7,12.6,1.9,0.0,9.1,20.6,-0.2,0.2,0.0,-0.004,-3.1,-1.9,-5.0,-0.2
0.0,Stephen Jackson\jacksst02,3,29,GSW,73,73,39.1,6.7,16.5,2.5,6.9,4.2,9.6,0.48100000000000004,4.2,5.1,0.9,3.4,4.4,4.1,1.3,0.4,2.7,2.3,20.1,2008,2855,14.9,0.536,0.41600000000000004,0.307,2.4,9.8,6.0,15.2,1.6,0.7,12.6,23.1,3.2,1.4,4.6,0.077,1.5,-1.4,0.1,1.5
0.0,Casey Jacobsen\jacobca01,2,26,MEM,53,0,10.3,0.7,2.2,0.3,1.4,0.4,0.8,0.409,0.2,0.3,0.2,1.0,1.2,0.4,0.1,0.0,0.3,0.6,2.0,2008,547,4.5,0.43700000000000006,0.626,0.14800000000000002,2.4,11.0,6.7,5.2,0.5,0.1,11.6,11.3,-0.3,0.0,-0.3,-0.023,-3.8,-2.2,-6.1,-0.6
0.0,Jerome James\jamesje01,5,32,NYK,2,0,2.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.0,2008,5,45.3,1.064,0.0,2.0,0.0,70.6,34.2,0.0,0.0,0.0,0.0,16.9,0.1,0.0,0.1,0.613,1.9,-9.5,-7.6,0.0
1.0,LeBron James\jamesle01,3,23,CLE,75,74,40.4,10.6,21.9,1.5,4.8,9.1,17.1,0.518,7.3,10.3,1.8,6.1,7.9,7.2,1.8,1.1,3.4,2.2,30.0,2008,3027,29.1,0.568,0.21899999999999997,0.47,4.9,17.8,11.1,37.3,2.4,2.1,11.4,33.5,10.7,4.6,15.2,0.242,9.0,2.3,11.2,10.1
0.0,Mike James\jamesmi01,1,32,TOT,54,1,13.3,1.9,5.4,0.6,1.8,1.3,3.6,0.402,0.7,0.9,0.3,1.0,1.3,1.1,0.4,0.0,0.7,1.0,5.0,2008,720,8.6,0.43700000000000006,0.33399999999999996,0.166,2.2,8.7,5.5,13.4,1.6,0.2,10.4,22.1,-0.5,0.9,0.3,0.023,-3.4,-1.4,-4.8,-0.5
0.0,Antawn Jamison\jamisan01,4,31,WAS,79,79,38.7,7.8,17.9,1.5,4.5,6.3,13.5,0.478,4.2,5.5,2.7,7.5,10.2,1.5,1.3,0.4,1.4,2.5,21.4,2008,3061,20.3,0.525,0.25,0.309,8.0,23.3,15.4,7.2,1.9,0.9,6.6,25.9,6.0,3.2,9.2,0.14400000000000002,1.8,-1.4,0.3,1.8
0.0,Marko Jaric\jaricma01,2,29,MIN,75,56,29.2,3.0,7.0,0.6,1.7,2.4,5.3,0.473,1.6,2.2,0.5,2.5,3.0,4.1,1.3,0.4,1.7,2.4,8.3,2008,2189,12.1,0.518,0.24100000000000002,0.309,2.0,10.1,5.9,21.0,2.3,1.2,17.6,15.0,1.1,1.3,2.4,0.053,-0.9,0.3,-0.6,0.8
0.0,Al Jefferson\jeffeal01,5,23,MIN,82,82,35.6,8.8,17.6,0.0,0.1,8.8,17.5,0.5,3.5,4.8,3.8,7.4,11.1,1.4,0.9,1.5,2.0,2.7,21.0,2008,2919,22.7,0.535,0.003,0.273,11.9,24.7,18.1,7.5,1.3,3.2,9.4,27.5,4.8,2.9,7.7,0.127,0.6,-0.3,0.3,1.7
0.0,Richard Jefferson\jefferi01,3,27,NJN,82,82,39.0,7.5,16.2,0.9,2.6,6.6,13.6,0.495,6.6,8.3,1.1,3.0,4.2,3.1,0.9,0.3,2.4,2.7,22.6,2008,3200,17.4,0.5710000000000001,0.16,0.511,3.4,9.0,6.2,15.0,1.2,0.5,10.9,26.1,6.1,1.5,7.6,0.114,2.0,-2.0,0.0,1.6
0.0,Jared Jeffries\jeffrja01,3,26,NYK,73,19,18.2,1.5,3.7,0.1,0.3,1.4,3.4,0.40700000000000003,0.7,1.3,1.6,1.7,3.3,0.9,0.5,0.3,0.9,1.8,3.7,2008,1325,7.9,0.433,0.09300000000000001,0.344,9.8,11.1,10.4,7.5,1.4,1.3,17.1,12.7,-0.5,0.6,0.1,0.002,-3.3,0.4,-2.8,-0.3
0.0,Yi Jianlian\jianlyi01,4,20,MIL,66,49,25.0,3.3,7.9,0.1,0.3,3.2,7.6,0.42700000000000005,1.8,2.2,1.6,3.6,5.2,0.8,0.5,0.8,1.4,2.3,8.6,2008,1647,11.3,0.485,0.04,0.27899999999999997,7.3,17.7,12.3,5.3,1.1,2.7,13.4,18.4,-0.1,0.9,0.7,0.022000000000000002,-3.9,-0.7,-4.6,-1.1
0.0,Alexander Johnson\johnsal01,4,24,MIA,43,6,12.8,1.4,2.9,0.0,0.0,1.4,2.9,0.488,1.3,1.9,0.7,1.4,2.2,0.3,0.3,0.2,1.0,1.9,4.2,2008,549,8.9,0.5539999999999999,0.0,0.664,6.9,13.7,10.3,4.0,1.3,1.5,20.6,17.6,-0.1,0.4,0.2,0.019,-5.2,-1.2,-6.4,-0.6
0.0,Amir Johnson\johnsam01,4,20,DET,62,0,12.3,1.5,2.7,0.0,0.0,1.5,2.7,0.5579999999999999,0.6,0.9,1.4,2.4,3.8,0.5,0.4,1.3,0.6,2.3,3.6,2008,764,17.5,0.584,0.0,0.33299999999999996,13.5,23.2,18.4,5.9,1.7,8.5,17.1,14.1,1.1,1.9,3.0,0.19,-1.4,5.7,4.3,1.2
0.0,Anthony Johnson\johnsan02,1,33,TOT,69,52,22.2,2.2,5.1,0.6,1.3,1.6,3.8,0.496,0.5,0.6,0.3,1.7,2.0,3.8,0.8,0.1,1.2,1.7,5.6,2008,1531,11.2,0.517,0.262,0.121,1.7,8.7,5.2,26.3,1.8,0.4,18.3,13.5,1.1,0.9,2.0,0.061,-1.3,-1.7,-3.0,-0.4
0.0,DerMarr Johnson\johnsde03,3,27,SAS,5,0,5.6,1.4,2.8,0.6,1.8,0.8,1.0,0.607,0.0,0.4,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.8,3.4,2008,28,17.3,0.5710000000000001,0.643,0.14300000000000002,0.0,4.2,2.1,7.2,1.9,0.0,0.0,25.5,0.0,0.0,0.1,0.14300000000000002,3.9,-4.3,-0.4,0.0
